C	al	bl	aq	bq	likelihood
-0.14845677997470555	0.043072539875468524	-0.007052536310496783	0.07212815236868259	1.07098894376562	-9.00491212511116
-0.19886262305912805	-0.06411009574399619	-0.0015434576537520783	0.023294931595190693	1.5328702616128353	-2.2020548923180643
-0.14449674589883274	-0.0018136731403089745	0.019267344450255325	-0.10100877950908894	3.4320404346918485	16.617518128018745
-0.1091436277850714	-0.10802949300687074	-0.002688197883634221	-0.1173319181030016	3.300944384949383	-8.05775979934972
-0.16252940193690366	-0.06378484443058814	0.012694520141192052	-0.09023036793759942	1.3625823779455042	-5.333220283516355
-0.04857148879573156	0.024056902595105012	0.02167542042892851	0.023356516093562735	1.7582046958544142	11.205632739285006
-0.1098516686671052	-0.12446274848727618	0.003102429770412675	-0.1050840563376399	0.4420817017192414	-6.068465199490065
-0.133550418651538	0.048268343138156866	-0.024886516941093076	-0.0762288796530244	1.3574369318381256	10.76097994195295
-0.20441254680580245	0.08278840267519294	-0.011521884720334916	0.05932061424094212	2.3935138742313353	-63.797079710608614
-0.08006623372841626	-0.13908449212296112	-0.009195854337910283	0.05186948645993869	1.7543659880942426	-18.32353374967803
-0.09062680674015541	-0.13639441962968152	-0.028716448799567917	-0.10323942103866061	0.9595879104245063	-938.1102783788943
-0.05113132323027275	-0.141091450287992	-0.005543218762638927	0.07110852727567041	2.1355722113321223	-0.32987439186706524
-0.19367689958405493	0.01940961315662429	-0.021116318227718513	-0.06199455266439304	0.5500607613596944	17.631642672628903
-0.05658547162797109	-0.06511010976104294	0.02045782022881492	-0.07132628783565445	1.870307486986508	12.603478405967234
-0.1018277476867207	-0.03315412111918965	-0.02277151411164001	0.01620371646207225	2.1427194974106367	17.23770854698334
-0.20923767262744125	-0.11173867796859033	0.01586109430514035	-0.02044928899479609	0.06258908145440678	7.01300182211067
-0.20955497064762496	-0.00942753904872043	-0.023698493593622742	-0.10734453134698316	2.2215484345430863	-10.272038381204776
-0.11702449186231899	0.07927282513759798	0.018720661552782687	0.017780375769897216	2.111985660033709	10.833900194603023
-0.1354548432412821	0.07740103780469251	-0.02907510610821462	-0.0775124787741722	3.1659275388112627	-11.138017694102045
-0.05861126169985584	0.1462063210830387	0.010873755394759606	0.029141049301468547	3.163105720936581	-2.404093898706498
-0.20150912093827267	0.11671629325790486	-0.008204404164052968	0.022115384771119406	2.6116366654368535	-232.00707396008937
-0.18029907895528396	-0.04637331038186711	0.003760104889560953	-0.058457948830143505	3.3393761969045093	15.611365982096316
-0.09164068752390944	-0.13968045480696578	-0.029374586202661247	-0.0878148864197388	2.1735194934910327	-212.57685612278667
-0.11421923187545693	0.01776973745536592	-0.01786218309986634	-0.04006300078575947	0.147339365743564	10.58935033807061
-0.08369580882266331	0.004316734957198531	0.005023563951185299	0.0030487104169010376	1.7048355488543632	17.329236240230646
-0.10705402370234808	-0.1146256660061706	0.02916975798006985	-0.007205678563186088	1.0005579699359939	-10.549736892020928
-0.12820748758974643	0.029523465948224692	-0.007317040352304377	-0.05171981649834324	2.405400561671546	19.66315204545339
-0.07346377424098077	-0.033119317003124066	0.022613694680639694	0.0478990795365149	0.46866665609884983	14.118832506240967
-0.17037245506896775	0.13070700474745398	0.00997378945619172	0.058060965068037124	2.0333546899796513	-182.3251696541312
-0.14468663613332103	0.019908438173221965	-0.014368838180886134	-0.07980814976889279	0.9487492379185858	18.903948957325316
-0.16611139267694014	0.11135459826421942	-0.0018496616596442757	-0.0013753764357063158	1.9214531997003856	-75.09102680794015
-0.047471693845338586	0.1487181103778721	0.00523149005033427	-0.08499095588687769	0.1269407938157553	4.467305083718311
-0.05086938288106205	0.0232773712935061	0.01890995481708345	-0.09259779503697024	0.5566275472754039	12.464526300332627
-0.17455951445362108	0.005735277359814189	0.005359707635051794	0.06947659131980174	3.3660548481965034	12.416072805444793
-0.14540157349315982	-0.07107917207944585	-0.02105578374667476	0.026062330659956168	2.8101179108687306	7.57800669421372
-0.0798571175328589	0.10391601106823664	0.01756258115219818	-0.0532421508047526	0.23953629660444853	9.286469944035922
-0.0810149532962279	0.12343442705846222	0.006257384244097899	-0.09741619422153985	0.7462770541540968	-4.533889904180771
-0.1825988241947741	0.03927680072654077	0.013773922574391181	-0.11445522779977804	2.648629510062613	8.51579833338066
-0.11656416332358681	-0.04790652960091864	0.025050110804079512	0.04324968288158554	2.494788420765495	15.860574875078774
-0.15168583443764347	0.06245785657140723	-0.016979537659052094	-0.034248664579981686	0.5627797593036366	18.52429051158095
-0.12798824515955878	0.03889140819907114	-0.027887173398584025	-0.09982373601301514	1.2481938364411698	-1.1839305581865194
-0.15959197804271788	0.009469899058071635	0.0282733172210185	-0.01376376679374279	1.0516869386157397	17.04270968453473
-0.06041491556113715	-0.1392665357032961	-0.02765226874114576	-0.000765039676263693	2.575846355453626	-1.4862541312930508
-0.05744903013748506	0.11768398894651896	0.0065271290245506874	0.07372463161109555	3.16091458919181	5.027934337309934
-0.12318300614316385	0.015964051850349215	-0.01937116056338603	-0.0666733685108372	3.119078545331101	16.05587066448972
-0.1521066699760277	-0.12734673014594183	-0.015301830468486865	-0.08077802436234785	3.2840835768299512	-136.80532501255854
-0.10503479603062149	0.11542387358550313	0.008619624553210366	0.018273373281913308	3.3870940671791	-12.633978746051351
-0.08970671645914483	-0.0903983480740162	0.01945672696429019	-0.0266146928080844	0.5613746936621501	12.671580155684287
-0.058356738707979694	0.04936433562850823	0.02989488732396771	-0.04917530431561354	1.931364523878548	12.323923659991433
-0.07984096282573089	0.11279105421283844	-0.0296957833849864	0.04939519194617706	3.2744498659527257	0.4533925709377318
-0.05188749762613637	0.10555600193452605	-0.029106292806653902	-0.059566903768231046	1.0624046390153814	5.258805797335473
-0.10779184285909026	-0.11856713376205993	-0.006302863447397125	-0.11014170224715511	0.22240707092823497	5.174022456898356
-0.06671824265695081	0.07366875184805327	0.028870648682974093	-0.10681907118851654	2.577739951932694	6.064693020068278
-0.10336082129746878	0.03500155723826753	-0.024279353614029248	-0.01194235860482186	3.447056628645391	13.164593440336539
-0.1634613808231155	0.1323264140224932	-0.015138242863577686	0.060487756352187644	0.39400024536178246	-69.23319969150754
-0.12688541422896005	0.11220055217389949	-0.010208917615339267	-0.05228516651393035	2.2733597452341696	-26.621511997418143
-0.16898979088363994	-0.09424703715227278	0.011434777263506668	-0.05127111629993407	0.43922509001633475	-0.4305610287683903
-0.2084404851779071	0.039413439515815996	-0.016730892809196415	0.04114417711218449	2.5148297962865285	12.1621498034446
-0.13505054408290285	-0.11998178310063241	-0.0148165162447263	-0.07294749407854648	0.6756237156643023	-68.65720851203342
-0.1341531931602451	-0.1489364438310877	0.020957922502462534	-0.01625256986706604	0.3852956888716907	-37.97611857568602
-0.1508953649156065	0.13190238300895865	-0.02316598107701265	0.07214428300655121	1.1246407438690187	-670.1244948257337
-0.1462614204349147	-0.010760156993855463	-0.005587954802899295	-0.05872707066442665	0.5737575594352654	22.440864776479426
-0.17703892959858403	0.00034383193228576525	-0.005854901165321405	0.055452252736044094	0.3407033248381457	15.090950336635661
-0.17104433043079387	0.06083971276959521	0.015768949790900648	-0.03295691053679224	0.39256768753388	19.545027707844028
-0.21942396566431063	-0.13806612031700674	0.014179955827583739	0.0023966137159093376	1.3896682726775915	-317.09697075583586
-0.07594189885830205	0.1322876024073076	0.020120430736582665	-0.06824649665222829	0.15821349931144896	-0.35030840042897626
-0.17155873159038468	0.07958405298168036	-0.014630680899713446	0.06996976423131293	2.898782489604795	-24.357600936598928
-0.07479895476782836	-0.024226354242799203	-0.001241770447528618	0.008899167907478939	2.592242187773063	13.323536575810513
-0.1590538607511733	-0.05597098344174524	-0.006543789660886253	0.01187978892456773	1.0649768170528058	16.07678802086355
-0.08526241255406508	-0.10922651585071305	-0.009285273843424088	-0.009705736824339742	1.8800011234497107	2.221601530317562
-0.180798053404876	-0.021641565458108802	0.026402120300795084	-0.04256243496135653	2.155921564183002	19.26034191043223
-0.06599571753897915	-0.0686960865802916	0.001822910397589729	-0.037880891161194086	0.5071298354828977	14.760367095656141
-0.19799930755780493	-0.13184251240673997	0.007132096572057892	-0.05890875982137476	2.126029000480269	-304.2405466264978
-0.19635359812187847	0.032063723818178624	-0.013060585161137367	-0.11502750795472638	0.03563529803416515	3.035062615484124
-0.10744576273966104	-0.14454745645724223	-0.012660708750167754	-0.07491763215191248	1.4968728384472068	-70.14593025978148
-0.08924599886720405	-0.1204746255362983	-0.02455806640327996	-0.017023177249755564	0.45583555202049486	1.6290515963711005
-0.21761753865185152	0.12526786697693895	0.004626156919302217	-0.06454890832048596	1.7504284997157014	-293.0996439889102
-0.18024601449830704	0.1199336471606601	-0.02760791271839546	0.035363259411714726	1.3608078721126557	-186.45985819995636
-0.05081310385463994	0.06117510086897754	-0.0063265493753159735	0.0159305478608385	2.8905458471214467	9.404708407013489
-0.10055203365875572	-0.14740803166463345	0.02813516343749648	-0.10897153466978936	0.16511853947235666	-2023.2724989843766
-0.1518530358606218	-0.12032743946898591	-0.005351237661617228	-0.04110580752088694	3.1601979973897127	-93.86048908895943
-0.07642102398440617	-0.0740026564491967	0.017334339427246305	-0.026609181592524622	1.9327657280057515	14.247362990093436
-0.051253783925260754	0.1175294248446774	-0.020053792599982002	-0.11861378935107739	0.8522824504510873	-16.85541380912733
-0.16125732070479296	-0.07678819728734258	-0.024605075064598057	-0.054640239909669944	1.5380616890737286	-24.087145296940548
-0.19989514441934456	-0.07975624404607946	0.01633619592909613	-0.050700789554236514	1.848935459125057	-33.809975290670465
-0.10987833179049955	-0.0580436763740349	0.024033160068487873	0.018707234972878878	2.7767511367843993	14.719059850572924
-0.18855398929514744	-0.12186183782421538	-0.023638361811897463	-0.09209928608950904	0.4447268402546048	-2314.347168154048
-0.06726907263613016	-0.14942244323554155	0.027373005788379562	0.06305759667316738	0.18731237283616148	-8.761426652782353
-0.05191164688278285	-0.11656494554886875	0.0044032485261907145	-0.002858643329891275	1.4494419868744672	6.366440597986617
-0.12752209519654722	0.11033855592227645	-0.013849908363153227	0.03332020025960211	0.8282155381892576	-18.892943861417162
-0.04530562356291179	-0.05326383147594167	-0.021157459065208162	-0.029487655385247946	0.005669849821834938	0.8066613028117805
-0.21123169752386853	-0.04259366300398949	0.011964008774436534	0.025521669549591397	0.3084963236631776	19.999893847045794
-0.17680339330930073	0.14348706749371845	0.006563971947652264	-0.09469942325908678	1.22593998399577	-224.56228097599464
-0.2035800706460556	0.02425170051781045	-0.022070943904994412	-0.004012649357680087	1.774446882864688	16.677814010141027
-0.18570331808222176	0.08120898292108683	0.005981928644949029	-0.11394380137999217	3.114435830653047	-33.62570611084138
-0.08823713077966627	0.12111493253062353	0.026937217146846097	0.07437358621159368	1.8182934971494247	-59.97496482969576
-0.12294265331676615	-0.13451445263446227	-0.005548922389882555	-0.02801348546177415	1.0010759854605469	-52.09056902777364
-0.21906862709864092	0.12907404892644916	-0.02891828067947797	-0.02322358811710397	3.1843937341257824	-540.8208778845269
-0.1152465598285168	-0.03860717739533348	-0.007909817031835683	-0.027311228333535775	0.7122421873910467	22.087837757489517
-0.17037821851219354	0.12334345815468542	0.014600084298045123	0.018721438989427047	3.4643731009065704	-171.6344518272526
-0.20204834541882866	0.1494709705916483	0.005280422206817223	-0.04141636425454448	2.337557407115854	-562.3250097634965
-0.16980920932343643	-0.1344965137579359	-0.024244192762558903	0.05786348456531437	0.6363429665676303	-457.54375085682545
-0.12412371781233544	0.0694349374889279	-0.01866348973527697	-0.052855340388731034	0.757938994424576	15.231074601863956
-0.07846788905837113	-0.13472032446789273	0.008059389680978267	-0.11338279836357168	2.167573945361272	-11.25629299339818
-0.1693694316014553	-0.1141459976651138	-0.00025866318186211837	0.059061923126232374	2.322847912345715	-108.87239421861528
-0.18184682269356592	0.10780556989906795	-0.012852705059852178	0.0163847355633035	2.485074769077854	-106.76821272288424
